"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"augustus_masked-NW_019167827.1-processed-gene-24.5-mRNA-1:4",132.329498717067,-6.72043907129913,2.04111639003274,-3.2925310404231,0.000992899368686302,0.0275985497989947
"augustus_masked-NW_019167827.1-processed-gene-35.0-mRNA-1:1",226.493736719278,3.00514482850522,0.913863325429844,3.28839635521178,0.00100759876536635,0.0278178956438305
"augustus_masked-NW_019167827.1-processed-gene-227.0-mRNA-1:1",27.8077557789327,3.16209259967428,0.962418590671861,3.28556890974731,0.00101776643884084,0.027875775295654
"augustus_masked-NW_019167827.1-processed-gene-34.1-mRNA-1:2",77.5621278771278,-6.63872476446497,2.02223179438219,-3.28287033311786,0.00102755918667254,0.027875775295654
"augustus_masked-NW_019167827.1-processed-gene-38.13-mRNA-1:4",211.790047355966,-5.57225709284013,1.69774235894465,-3.28215707376468,0.00103016203368667,0.027875775295654
"augustus_masked-NW_019167827.1-processed-gene-199.1-mRNA-1:4",75.4081132182155,-6.62705044093009,2.02208638865996,-3.27733299531375,0.00104792701829565,0.028169932873395
"augustus_masked-NW_019167827.1-processed-gene-45.4-mRNA-1:3",57.7163099482827,-6.57680162384665,2.00916978030335,-3.27339266612584,0.00106264740896859,0.0283789366865728
"augustus_masked-NW_019167827.1-processed-gene-226.10-mRNA-1:3",173.352736929697,-6.71309222546652,2.05282267330506,-3.27017638335921,0.00107480443641726,0.0285172138129931
"augustus_masked-NW_019167827.1-processed-gene-230.1-mRNA-1:1",40.8794688907868,-6.33943244683716,1.94020157101488,-3.26740919167544,0.0010853667975551,0.0286116692568397
"augustus_masked-NW_019167827.1-processed-gene-232.7-mRNA-1:9",49.8026882613006,-6.48423088680532,1.98780309228169,-3.26200865265906,0.00110625766829201,0.0289630296249801
"augustus_masked-NW_019167827.1-processed-gene-239.9-mRNA-1:2",160.121570732065,-4.45487809551751,1.36639357903748,-3.26031837668296,0.00111287216131225,0.0289630296249801
"augustus_masked-NW_019167827.1-processed-gene-16.0-mRNA-1:1",71.229407532498,-4.56266433780962,1.40516429214283,-3.24706823488354,0.00116600431324334,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-18.10-mRNA-1:9",59.0871973173456,-6.54036532487294,2.01720258727448,-3.24229473337622,0.00118571328812868,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-25.16-mRNA-1:11",157.674439488032,-2.79639003877378,0.86313296943197,-3.23981372257636,0.00119607809556421,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-204.9-mRNA-1:2",101.338708985659,-3.35453649610537,1.03552413691209,-3.23945756214677,0.00119757286268725,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-199.1-mRNA-1:7",65.9410279581756,-6.5543967623564,2.02361277805384,-3.23895798318686,0.00119967245021968,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-18.5-mRNA-1:2",59.4022658323724,-6.53611631044468,2.01835806446005,-3.23833338867612,0.00120230222581733,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-230.6-mRNA-1:10",220.025576302393,-2.77110275688571,0.85609195256549,-3.23692186170121,0.00120826490837373,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-230.0-mRNA-1:11",47.4577784815284,-4.11467432929971,1.27125769178564,-3.23669571943368,0.00120922273106318,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-21.2-mRNA-1:4",44.7957602835038,-6.38664562508227,1.97381272630955,-3.23568975919181,0.00121349196819086,0.0298694468796858
"augustus_masked-NW_019167827.1-processed-gene-42.14-mRNA-1:3",99.043623472255,2.82406378320253,0.873285500297194,3.23383793987357,0.00122138740732967,0.0298837661458027
"augustus_masked-NW_019167827.1-processed-gene-209.1-mRNA-1:1",412.564987984912,2.95120294543452,0.913717235397474,3.2298864803078,0.00123839378480865,0.0299188926951255
"augustus_masked-NW_019167827.1-processed-gene-231.7-mRNA-1:6",39.9442579434717,-6.29538648069277,1.94945336953757,-3.22930857391377,0.00124089924040437,0.0299188926951255
"augustus_masked-NW_019167827.1-processed-gene-38.13-mRNA-1:3",307.852187836367,-5.52063091168124,1.71001369343427,-3.22841327696855,0.00124478995549959,0.0299188926951255
"augustus_masked-NW_019167827.1-processed-gene-24.14-mRNA-1:4",55.7075862670834,-6.50917091243017,2.01751467007104,-3.22633139128598,0.00125388085261996,0.0299611530047086
"augustus_masked-NW_019167827.1-processed-gene-26.1-mRNA-1:1",150.219428593103,-6.62580653199281,2.0583151726851,-3.21904372076768,0.00128618873071335,0.0305486839897568
"augustus_masked-NW_019167827.1-processed-gene-33.10-mRNA-1:1",106.880633450754,-6.59006375539194,2.0482350584774,-3.2174352880625,0.00129342200935583,0.0305486839897568
"augustus_masked-NW_019167827.1-processed-gene-67.6-mRNA-1:8",57.0132062980004,-6.48929086484889,2.02264627776717,-3.208317211061,0.00133514149285701,0.0313528054012285
"augustus_masked-NW_019167827.1-processed-gene-15.13-mRNA-1:1",39.5806458131531,-6.2644311165921,1.9608764764692,-3.19470970852381,0.00139971552615989,0.0326813579422246
"augustus_masked-NW_019167827.1-processed-gene-207.1-mRNA-1:1",76.8254513535173,-6.51166180249132,2.04068345688417,-3.19092203179502,0.00141819546326338,0.0329246969482623
"augustus_masked-NW_019167827.1-processed-gene-8.5-mRNA-1:3",53.0583781370081,-4.93116374840486,1.54634753562926,-3.1889104064813,0.00142810131572263,0.0329673557968512
"augustus_masked-NW_019167827.1-processed-gene-41.8-mRNA-1:5",45.1241658946193,-6.35351627956539,1.99654520249191,-3.18225516338699,0.0014613301150085,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-189.5-mRNA-1:8",119.964298852428,3.16288031200706,0.994140072354009,3.18152381134555,0.00146502479309216,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-44.17-mRNA-1:5",52.0958845036604,-6.43346419689354,2.02449737200123,-3.17780812455885,0.00148392919618685,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-232.0-mRNA-1:5",30.4793266724487,-6.04637100058255,1.90342125092583,-3.17658059015658,0.00149022378352667,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-223.7-mRNA-1:2",28.1131102395618,-5.98215612868009,1.88407263736377,-3.17511969021027,0.00149774708694064,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-219.2-mRNA-1:1",38.1634119872199,-6.22146886040026,1.96012562486427,-3.1740153699746,0.00150345729157203,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-21.1-mRNA-1:1",121.357887612446,-2.58634305567899,0.815017373636792,-3.17335941458295,0.00150685858494853,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-231.1-mRNA-1:15",39.279887215048,-6.24222226122643,1.96756628246322,-3.17256008951918,0.00151101286772311,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-8.4-mRNA-1:1",12258.0470088856,-4.93205240910419,1.55480226024444,-3.17214126530071,0.00151319380692143,0.0332414510488225
"augustus_masked-NW_019167827.1-processed-gene-42.17-mRNA-1:2",255.26954235609,2.84327589514985,0.900500368999242,3.15744001116811,0.00159160981006166,0.0347186501241348
"augustus_masked-NW_019167827.1-processed-gene-226.14-mRNA-1:1",39.6706118716103,-6.23856300512985,1.97665668455285,-3.15611863905498,0.00159883813553478,0.0347186501241348
"augustus_masked-NW_019167827.1-processed-gene-23.14-mRNA-1:1",33.841194689587,-6.11679549620516,1.93886827922409,-3.15482777337149,0.00160592875023531,0.0347186501241348
"augustus_masked-NW_019167827.1-processed-gene-158.0-mRNA-1:3",54.8431788559548,-4.25910662291126,1.35096114896448,-3.15264922768199,0.00161796099331613,0.0347946769404721
"augustus_masked-NW_019167827.1-processed-gene-61.12-mRNA-1:2",120.808544154466,-6.50581458744692,2.06491618368179,-3.15064342023168,0.00162911250255179,0.0348510664158462
"augustus_masked-NW_019167827.1-processed-gene-213.13-mRNA-1:1",41.2114172003832,-6.26127050909006,1.98909302152872,-3.14780175754573,0.0016450321622306,0.034921222517462
"augustus_masked-NW_019167827.1-processed-gene-175.3-mRNA-1:6",29.0460666281371,-5.99047302410639,1.90494425535895,-3.14469728300664,0.00166258769132605,0.034921222517462
"augustus_masked-NW_019167827.1-processed-gene-41.8-mRNA-1:1",51.1668245119742,-6.38577471025148,2.0310699137629,-3.144044755417,0.00166629953118699,0.034921222517462
"augustus_masked-NW_019167827.1-processed-gene-23.13-mRNA-1:4",39.9899769118676,-6.23595948255361,1.98345030566312,-3.14399582623713,0.00166657816713291,0.034921222517462
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:29",28.3993182356185,-5.96957325570703,1.89989107586743,-3.14206079050165,0.00167763200440576,0.0349734916836834
"augustus_masked-NW_019167827.1-processed-gene-234.2-mRNA-1:2",215.601490585134,-6.528301770593,2.08076843362144,-3.13744752424512,0.00170425778172131,0.0353482096249405
"augustus_masked-NW_019167827.1-processed-gene-59.11-mRNA-1:1",346.267350848269,-4.99185209612125,1.60033430509401,-3.11925582063181,0.00181308469099896,0.0372774637412346
"augustus_masked-NW_019167827.1-processed-gene-61.12-mRNA-1:5",44.1218919688508,-6.28921423304213,2.01651039559217,-3.11886030778197,0.00181552013815607,0.0372774637412346
"augustus_masked-NW_019167827.1-processed-gene-35.13-mRNA-1:7",35.193422806977,-6.11854409785129,1.96395260925972,-3.11542349291085,0.00183680990517628,0.0373402089068275
"augustus_masked-NW_019167827.1-processed-gene-15.3-mRNA-1:1",27.7973651970564,-5.93426982025708,1.90563593060662,-3.1140627257002,0.00184530255400294,0.0373402089068275
"augustus_masked-NW_019167827.1-processed-gene-174.2-mRNA-1:1",309.620642750095,-4.49210145086669,1.44257222122895,-3.11395255278089,0.00184599172765031,0.0373402089068275
"augustus_masked-NW_019167827.1-processed-gene-55.11-mRNA-1:7",31.8672861882134,-6.03910641281489,1.94152997939388,-3.11048836583003,0.0018677825335853,0.0375948740503919
"augustus_masked-NW_019167827.1-processed-gene-88.6-mRNA-1:2",25.4737206247458,-5.85981426032104,1.88572732231188,-3.10745577634044,0.00188705216681731,0.0377965448706643
"augustus_masked-NW_019167827.1-processed-gene-22.10-mRNA-1:1",1652.43784325649,-4.03622239492652,1.30038179278215,-3.10387489068966,0.00191004080545656,0.0379567269071043
"augustus_masked-NW_019167827.1-processed-gene-231.4-mRNA-1:1",379.629121839443,-5.5859428603966,1.8004171610079,-3.1025825466302,0.00191840038353335,0.0379567269071043
"augustus_masked-NW_019167827.1-processed-gene-4.13-mRNA-1:1",25.513330221123,-5.85815652341322,1.88865727584903,-3.10175731633455,0.00192375598086267,0.0379567269071043
"augustus_masked-NW_019167827.1-processed-gene-230.6-mRNA-1:7",29.6028075769121,-4.32019855757627,1.39340596701461,-3.10045934913882,0.00193220734133081,0.0379567269071043
"augustus_masked-NW_019167827.1-processed-gene-23.8-mRNA-1:8",39.9531070951,-6.1981973588316,2.00263635722138,-3.09501889171306,0.00196800361646089,0.0384749415160727
"augustus_masked-NW_019167827.1-processed-gene-207.10-mRNA-1:1",30.2239842268933,-5.98630148611127,1.93700840961011,-3.09048812406355,0.00199827795698108,0.0387558233958781
"augustus_masked-NW_019167827.1-processed-gene-23.9-mRNA-1:2",25.6701593378861,-5.85590029069742,1.89509296716144,-3.09003325544956,0.00200134085573428,0.0387558233958781
"augustus_masked-NW_019167827.1-processed-gene-223.1-mRNA-1:1",41.8004567220072,2.89954053324162,0.938791108363841,3.08858968455192,0.00201108982753258,0.038760910543859
"augustus_masked-NW_019167827.1-processed-gene-51.3-mRNA-1:1",43.6750743903532,-6.25171027394183,2.02507481767104,-3.08715027187572,0.00202085409288342,0.0387662433029186
"augustus_masked-NW_019167827.1-processed-gene-47.8-mRNA-1:2",24.1756601016719,-5.7979230275253,1.87924387300415,-3.08524248013472,0.00203386265285517,0.0388334710260105
"augustus_masked-NW_019167827.1-processed-gene-230.2-mRNA-1:6",62.6137324588932,-3.93922063712543,1.27793802084296,-3.08248175801752,0.0020528231198362,0.0390131872913987
"augustus_masked-NW_019167827.1-processed-gene-33.6-mRNA-1:5",63.8570748900167,-2.91332475711473,0.946137843847516,-3.07917580515283,0.00207574150752803,0.039266110184072
"augustus_masked-NW_019167827.1-processed-gene-38.6-mRNA-1:1",56.323111444154,-6.31046178147599,2.05069984178279,-3.07722351799176,0.00208938564967008,0.0393420726477048
"augustus_masked-NW_019167827.1-processed-gene-5.10-mRNA-1:9",27.3957275796944,2.83568305193328,0.922731407254181,3.07314027640131,0.00211818892568669,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-9.14-mRNA-1:3",310.608630177114,-3.92814689063782,1.27862076729707,-3.07217510547845,0.00212505025732963,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-46.5-mRNA-1:10",29.5160217033643,-5.95621550376277,1.93882020992786,-3.07208243098745,0.00212571014498525,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-24.2-mRNA-1:2",42.0329893657795,-6.21674367116345,2.02454051479784,-3.0706936342957,0.00213562158912657,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:46",32.9249607776491,-4.42535173720642,1.4417046559554,-3.0695272564503,0.00214397841285937,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-35.5-mRNA-1:4",76.4164098051587,-6.3373172298577,2.065793600959,-3.06773979109808,0.00215684337891478,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-22.1-mRNA-1:1",37.8032687997351,-6.13751632979661,2.00078903361848,-3.0675479656627,0.00215822820553205,0.0393683948562676
"augustus_masked-NW_019167827.1-processed-gene-200.0-mRNA-1:1",92.41689297104,-6.35180607325437,2.07347102853667,-3.06336861515595,0.00218860286302938,0.0396632751191991
"augustus_masked-NW_019167827.1-processed-gene-58.2-mRNA-1:1",32.262726362159,3.33545285465841,1.08907136741323,3.06265774168757,0.00219380816860964,0.0396632751191991
"augustus_masked-NW_019167827.1-processed-gene-206.6-mRNA-1:6",24.1467282656515,-5.78523759597293,1.88994515326626,-3.06106110326785,0.0022055407966955,0.0396997343405191
"augustus_masked-NW_019167827.1-processed-gene-221.5-mRNA-1:4",28.023144066833,-5.90702911475085,1.93076508670727,-3.05942403631542,0.00221763019341765,0.0397422674136163
"augustus_masked-NW_019167827.1-processed-gene-233.2-mRNA-1:1",50.8770341591346,-6.26610646823707,2.05025993820938,-3.05624977177755,0.00224124467452516,0.039990068734104
"augustus_masked-NW_019167827.1-processed-gene-13.7-mRNA-1:2",42.9773379100519,-6.21886315640867,2.03617450284312,-3.0541896815451,0.00225669347552327,0.040090650178209
"augustus_masked-NW_019167827.1-processed-gene-207.1-mRNA-1:2",48.5852984565779,-6.24842920768184,2.04960406531581,-3.04860305139913,0.00229908045006444,0.0406346287328778
"augustus_masked-NW_019167827.1-processed-gene-44.11-mRNA-1:7",45.7611631502401,-4.03588067936934,1.32430630592726,-3.04754320152804,0.00230720358933618,0.0406346287328778
"augustus_masked-NW_019167827.1-processed-gene-24.6-mRNA-1:1",45.2705717704148,-4.02338218040086,1.32083647130749,-3.0460865275912,0.00231841105306388,0.0406567706558756
"augustus_masked-NW_019167827.1-processed-gene-34.7-mRNA-1:6",25.8714972885849,-5.83146073178924,1.91632690302489,-3.04304068506495,0.00234200666832977,0.0408059790830749
"augustus_masked-NW_019167827.1-processed-gene-11.7-mRNA-1:23",25.4580698156635,4.07367572252864,1.33896191503859,3.04241343743615,0.00234689307012301,0.0408059790830749
"augustus_masked-NW_019167827.1-processed-gene-47.10-mRNA-1:1",73.3446287784636,-6.29224162304961,2.07004060014876,-3.03967063380179,0.00236836998865893,0.0410049142951712
"augustus_masked-NW_019167827.1-processed-gene-70.9-mRNA-1:4",110.654073050989,-3.16252725869772,1.04103310143552,-3.03787387196122,0.00238253652657359,0.0410761360657371
"augustus_masked-NW_019167827.1-processed-gene-204.9-mRNA-1:4",27.086052100286,-5.86225984544178,1.93279321055717,-3.033050723389,0.00242094903524778,0.0412431232737931
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:35",38.3605452546009,-6.12187602185198,2.01859333899504,-3.03274359604286,0.00242341415049229,0.0412431232737931
"augustus_masked-NW_019167827.1-processed-gene-11.5-mRNA-1:4",41.5878458885578,-3.92507616568906,1.29452636127862,-3.03205580287467,0.0024289429627196,0.0412431232737931
"augustus_masked-NW_019167827.1-processed-gene-6.11-mRNA-1:3",85.0826667470994,-6.29661472636471,2.07707966059888,-3.03147483739223,0.00243362203392037,0.0412431232737931
"augustus_masked-NW_019167827.1-processed-gene-70.6-mRNA-1:1",27.6723161748254,-5.8688627251197,1.93669359153129,-3.03035170394681,0.00244269109942681,0.0412431232737931
"augustus_masked-NW_019167827.1-processed-gene-38.8-mRNA-1:2",46.7163196992481,-6.21499492611543,2.05220590432604,-3.02844607990565,0.00245814939633665,0.0413333268865495
"augustus_masked-NW_019167827.1-processed-gene-209.11-mRNA-1:1",48.9113703969956,-6.2195715895645,2.05496469915754,-3.0266075091773,0.0024731485581788,0.0414151024947483
"augustus_masked-NW_019167827.1-processed-gene-210.5-mRNA-1:2",561.035114971867,-3.07867102451624,1.0184228590095,-3.02297910664585,0.00250299523774529,0.0415898495440416
"augustus_masked-NW_019167827.1-processed-gene-18.9-mRNA-1:1",28.0919036199151,-5.8838010117196,1.94643209096036,-3.02286477860965,0.00250394101513319,0.0415898495440416
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:42",36.4162665744911,-6.07333743345373,2.01209070673592,-3.01842129339492,0.00254095395069825,0.0418955386170492
"augustus_masked-NW_019167827.1-processed-gene-25.16-mRNA-1:12",34.073245410535,-4.44498931092421,1.4729465660952,-3.01775326630343,0.00254656149065275,0.0418955386170492
"augustus_masked-NW_019167827.1-processed-gene-10.4-mRNA-1:10",644.688863969741,-3.35214649113839,1.11109507841828,-3.01697537524007,0.00255310551043692,0.0418955386170492
"augustus_masked-NW_019167827.1-processed-gene-111.5-mRNA-1:2",54.9915840864068,-6.2157969858348,2.06388439743692,-3.01169822958787,0.00259790718356311,0.0424601950081554
"augustus_masked-NW_019167827.1-processed-gene-10.12-mRNA-1:1",276.59368430136,-4.7410581419938,1.57569788472945,-3.00886241451536,0.00262227838627035,0.0426877668776918
"augustus_masked-NW_019167827.1-processed-gene-113.2-mRNA-1:3",103.82778250401,-2.836920140938,0.944938876395958,-3.0022260823453,0.00268013049935109,0.0430462111633896
"augustus_masked-NW_019167827.1-processed-gene-196.2-mRNA-1:1",744.317154377296,3.43795084125003,1.14516055432471,3.00215618523234,0.00268074598551876,0.0430462111633896
"augustus_masked-NW_019167827.1-processed-gene-27.5-mRNA-1:1",32.0709985729389,-5.96869662530964,1.98845141240439,-3.00168090005902,0.00268493458423692,0.0430462111633896
"augustus_masked-NW_019167827.1-processed-gene-20.10-mRNA-1:5",58.3036755641086,-6.20920922410003,2.06869480538826,-3.00151052147814,0.00268643755424972,0.0430462111633896
"augustus_masked-NW_019167827.1-processed-gene-224.10-mRNA-1:11",22.2633799215245,-5.67867553623161,1.89392531310658,-2.99836297499871,0.00271434183853731,0.0431902799573956
"augustus_masked-NW_019167827.1-processed-gene-13.4-mRNA-1:1",33.8449288072978,-6.00500980639555,2.0032102791344,-2.99769318725258,0.00272031384806115,0.0431902799573956
"augustus_masked-NW_019167827.1-processed-gene-9.14-mRNA-1:2",45.1987922949879,-4.70598189151493,1.57026790618008,-2.99692929658289,0.00272713955678122,0.0431902799573956
"augustus_masked-NW_019167827.1-processed-gene-47.6-mRNA-1:1",49.032661347301,-6.1763820170531,2.0620625975382,-2.99524467609606,0.00274224774046395,0.0432411472871914
"augustus_masked-NW_019167827.1-processed-gene-26.14-mRNA-1:1",56.1302023639785,-4.89675953467846,1.63540661580161,-2.9942153146288,0.00275151695904791,0.0432411472871914
"augustus_masked-NW_019167827.1-processed-gene-46.0-mRNA-1:10",23.7247242673894,-5.71699909774257,1.91456991298321,-2.98604875119685,0.00282607585729303,0.0442427048003806
